City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
322,Berlevag,100,NO,2022-03-25 02:51:48,78,70.8578,29.0864,26.4,23.85
323,Diapaga,100,BF,2022-03-25 02:51:48,28,12.0708,1.7889,91.87,3.85
324,Boende,100,CD,2022-03-25 02:51:49,91,-0.2167,20.8667,71.42,1.68
325,Kahului,20,US,2022-03-25 02:51:49,51,20.8947,-156.47,82.42,21.85
326,Port Keats,100,AU,2022-03-25 02:51:50,53,-14.25,129.55,91.35,2.91
327,Salym,100,RU,2022-03-25 02:51:50,94,60.0625,71.4789,27.05,14.32
328,Sioux Lookout,20,CA,2022-03-25 02:51:50,93,50.1001,-91.917,30.27,5.75
329,Cumpas,0,MX,2022-03-25 02:51:51,11,29.9833,-109.7833,66.74,3.11
330,Karratha,55,AU,2022-03-25 02:51:51,46,-20.7377,116.8463,92.82,9.86
331,Chaihe,13,CN,2022-03-25 02:51:52,52,44.7667,129.7,49.93,16.96
332,Nha Trang,1,VN,2022-03-25 02:51:52,62,12.25,109.1833,89.6,5.93
333,Kysyl-Syr,100,RU,2022-03-25 02:51:53,90,63.8986,122.7617,19.44,1.9
334,Phuket,20,TH,2022-03-25 02:51:53,84,8.0,98.25,87.1,4.61
335,Beringovskiy,100,RU,2022-03-25 02:51:54,92,63.05,179.3167,20.16,4.7
336,El Alto,58,PE,2022-03-25 02:51:54,71,-4.2714,-81.2147,72.32,12.01
337,Smithers,75,CA,2022-03-25 02:51:55,33,54.7804,-127.1743,44.92,4.61
338,Capitan Bado,77,PY,2022-03-25 02:51:55,92,-23.2667,-55.5333,71.98,1.74
339,Namibe,60,AO,2022-03-25 02:51:55,85,-15.1961,12.1522,72.45,8.23
340,Matadi,100,CD,2022-03-25 02:51:56,94,-5.8167,13.45,76.93,1.32
341,Tautira,52,PF,2022-03-25 02:50:56,73,-17.7333,-149.15,80.85,12.46
342,Okhotsk,15,RU,2022-03-25 02:51:57,76,59.3833,143.3,18.14,8.84
343,Taltal,3,CL,2022-03-25 02:51:57,79,-25.4,-70.4833,65.23,3.31
344,Bingol,100,TR,2022-03-25 02:51:57,84,38.8847,40.4939,20.95,4.9
345,Goroka,100,PG,2022-03-25 02:51:58,69,-6.0834,145.3873,73.67,4.23
346,Itoman,75,JP,2022-03-25 02:51:58,62,26.1247,127.6694,75.4,23.02
347,Port Lincoln,25,AU,2022-03-25 02:51:05,57,-34.7333,135.8667,66.65,11.99
348,Awbari,0,LY,2022-03-25 02:51:59,32,26.5921,12.7805,50.99,9.48
349,Waitati,3,NZ,2022-03-25 02:51:59,57,-45.75,170.5667,63.54,5.01
350,Vostok,100,RU,2022-03-25 02:49:44,85,46.4856,135.8833,33.37,7.58
351,Seminole,100,US,2022-03-25 02:52:00,91,28.7086,-81.2081,66.47,10.36
352,Naze,98,JP,2022-03-25 02:52:02,70,28.3667,129.4833,67.12,20.96
353,Eraclea,0,IT,2022-03-25 02:52:03,62,45.5806,12.6756,47.25,5.3
354,Yatou,100,CN,2022-03-25 02:52:03,96,37.15,122.3833,47.88,10.54
355,San Pietro In Casale,0,IT,2022-03-25 02:52:04,59,44.6996,11.4022,50.86,5.12
356,Emba,99,KZ,2022-03-25 02:52:04,99,48.8264,58.1442,15.46,2.64
357,Longonjo,100,AO,2022-03-25 02:52:04,97,-12.9067,15.2533,61.79,0.98
358,Kokoda,99,PG,2022-03-25 02:52:05,78,-8.8785,147.7407,83.84,3.58
359,Asau,6,RO,2022-03-25 02:52:05,75,46.4333,26.4,33.28,4.9
360,Shakawe,100,BW,2022-03-25 02:52:06,98,-18.3667,21.85,65.77,5.61
361,Uri,0,IN,2022-03-25 02:49:19,53,34.0833,74.0333,59.94,7.16
362,Caravelas,3,BR,2022-03-25 02:52:06,92,-17.7125,-39.2481,74.37,2.48
363,Helong,98,CN,2022-03-25 02:52:07,60,42.5397,128.9972,51.13,11.34
364,San Pedro,20,PH,2022-03-25 02:52:07,61,14.35,121.0167,93.34,8.05
365,Montepuez,100,MZ,2022-03-25 02:52:08,97,-13.1256,38.9997,67.51,1.28
366,Champerico,91,GT,2022-03-25 02:53:08,73,14.3,-91.9167,82.09,4.54
367,Nanortalik,100,GL,2022-03-25 02:53:08,69,60.1432,-45.2371,26.62,4.94
368,Amapa,100,BR,2022-03-25 02:53:09,100,1.0,-52.0,71.98,1.1
369,Kavali,38,IN,2022-03-25 02:52:57,68,14.9167,79.9833,84.43,9.8
370,Orchard Homes,100,US,2022-03-25 02:53:10,44,46.8633,-114.0484,47.84,3.0
371,Naron,4,ES,2022-03-25 02:53:10,87,43.5167,-8.1528,50.02,6.76
372,Hualmay,90,PE,2022-03-25 02:53:11,82,-11.0964,-77.6139,70.21,9.33
373,Kenora,100,CA,2022-03-25 02:53:11,52,49.8167,-94.4337,40.17,10.36
374,Cairns,100,AU,2022-03-25 02:53:12,62,-16.9167,145.7667,90.07,11.5
375,Dezful,0,IR,2022-03-25 02:53:12,35,32.3811,48.4058,53.17,2.64
376,Batagay-Alyta,99,RU,2022-03-25 02:53:12,73,67.8006,130.4114,9.75,2.82
377,Avera,100,US,2022-03-25 02:53:13,64,33.194,-82.5271,55.45,5.68
378,Morondava,9,MG,2022-03-25 02:53:13,91,-20.2833,44.2833,76.95,5.95
379,Ovsyanka,99,RU,2022-03-25 02:53:14,81,55.9575,92.5519,25.77,6.93
380,Souillac,40,MU,2022-03-25 02:53:14,83,-20.5167,57.5167,79.18,3.44
381,Hithadhoo,25,MV,2022-03-25 02:53:14,69,-0.6,73.0833,83.82,19.35
382,Nioro,10,GM,2022-03-25 02:53:15,29,13.35,-15.75,72.48,8.43
383,Mantua,0,IT,2022-03-25 02:53:16,61,45.1667,10.7833,47.44,5.39
384,Saint-Georges,20,GD,2022-03-25 02:50:40,78,12.0564,-61.7485,78.48,23.02
385,Kruisfontein,100,ZA,2022-03-25 02:53:16,87,-34.0033,24.7314,59.88,12.08
386,Tsumeb,74,NA,2022-03-25 02:53:17,86,-19.2333,17.7167,62.11,3.47
387,Bella Vista,75,US,2022-03-25 02:53:17,78,36.4295,-94.2316,41.92,5.75
388,Batagay,26,RU,2022-03-25 02:53:18,81,67.6333,134.6333,9.77,3.18
389,Catalina,0,US,2022-03-25 02:53:18,14,32.5056,-110.9211,72.25,4.36
390,Dunedin,3,NZ,2022-03-25 02:52:56,63,-45.8742,170.5036,61.3,6.22
391,Okha,9,RU,2022-03-25 02:53:19,83,53.5739,142.9478,26.76,4.16
392,Gat,99,IL,2022-03-25 02:51:09,100,31.61,34.7642,49.08,14.54
393,Santa Fe,95,AR,2022-03-25 02:49:13,70,-31.6333,-60.7,62.02,13.0
394,Richards Bay,60,ZA,2022-03-25 02:53:19,90,-28.783,32.0377,69.89,6.55
395,Krasnoselkup,99,RU,2022-03-25 02:53:20,95,65.7,82.4667,10.08,10.74
396,Vysokogornyy,19,RU,2022-03-25 02:53:20,64,50.1167,139.15,34.05,3.67
397,Fernley,81,US,2022-03-25 02:52:08,27,39.608,-119.2518,69.71,1.99
398,Chake Chake,34,TZ,2022-03-25 02:53:21,83,-5.2459,39.7666,78.89,5.44
399,Murgab,100,TM,2022-03-25 02:53:21,75,37.4966,61.9714,42.67,13.8
400,Pakokku,21,MM,2022-03-25 02:53:22,44,21.3333,95.1,86.07,9.33
401,Ballina,75,AU,2022-03-25 02:53:22,73,-28.8667,153.5667,78.98,12.66
402,Kamaishi,62,JP,2022-03-25 02:53:23,62,39.2667,141.8833,47.37,3.83
403,Evensk,96,RU,2022-03-25 02:53:23,83,61.95,159.2333,20.25,3.62
404,Macapa,40,BR,2022-03-25 02:53:23,89,0.0389,-51.0664,80.58,3.44
405,Ancud,19,CL,2022-03-25 02:53:24,90,-41.8697,-73.8203,54.23,4.59
406,Topeka,100,US,2022-03-25 02:53:24,85,39.0483,-95.678,39.88,2.91
407,Fez,0,MA,2022-03-25 02:53:25,87,34.0372,-4.9998,46.65,4.61
408,Prainha,94,BR,2022-03-25 02:53:25,98,-1.8,-53.48,73.51,3.0
409,Tres Arroyos,100,AR,2022-03-25 02:53:26,96,-38.3739,-60.2798,62.53,17.45
410,Nhulunbuy,75,AU,2022-03-25 02:53:26,94,-12.2333,136.7667,75.81,12.66
411,Los Cordobas,69,CO,2022-03-25 02:54:26,77,8.894,-76.3546,80.98,10.85
412,Wajid,100,SO,2022-03-25 02:54:27,74,3.8093,43.2471,76.24,11.21
413,Kemin,100,KG,2022-03-25 02:54:27,88,42.7846,75.6892,33.22,4.41
414,Toma,24,BF,2022-03-25 02:54:28,13,12.7667,-2.8833,81.81,6.11
415,Petropavlovsk-Kamchatskiy,75,RU,2022-03-25 02:54:28,40,53.0452,158.6483,30.79,11.18
416,Bahia Blanca,100,AR,2022-03-25 02:54:29,94,-38.7196,-62.2724,57.99,21.43
417,Ust-Ilimsk,100,RU,2022-03-25 02:54:29,89,58.0006,102.6619,24.58,6.71
418,Langsa,64,ID,2022-03-25 02:54:29,64,4.4683,97.9683,87.17,2.19
419,Kinkala,52,CG,2022-03-25 02:54:30,87,-4.3614,14.7644,72.41,2.46
420,Juba,98,SS,2022-03-25 02:50:44,58,4.8517,31.5825,77.22,0.29
421,Mezen,30,RU,2022-03-25 02:54:31,96,65.8522,44.24,8.85,6.2
422,Coamo,9,PR,2022-03-25 02:53:22,84,18.08,-66.3579,75.51,7.72
423,Guerrero Negro,74,MX,2022-03-25 02:54:31,50,27.9769,-114.0611,65.52,12.86
424,Leshukonskoye,8,RU,2022-03-25 02:54:32,92,64.8989,45.7622,13.05,6.67
425,Boyolangu,99,ID,2022-03-25 02:54:33,72,-8.1181,111.8935,84.47,2.84
426,Fort Walton Beach,0,US,2022-03-25 02:50:41,54,30.4058,-86.6188,65.98,15.01
427,Cosenza,0,IT,2022-03-25 02:54:33,62,39.31,16.2502,49.51,4.85
428,Khani,91,GE,2022-03-25 02:54:34,91,41.9563,42.9566,31.57,4.76
429,Bow Island,100,CA,2022-03-25 02:54:34,45,49.8668,-111.3684,40.21,8.05
430,Birao,80,CF,2022-03-25 02:54:34,14,10.2849,22.7882,75.18,10.96
431,Icononzo,89,CO,2022-03-25 02:54:35,87,4.177,-74.5325,64.53,5.55
432,Camacha,40,PT,2022-03-25 02:54:36,77,33.0833,-16.3333,56.62,13.8
433,Morada Nova,39,BR,2022-03-25 02:54:36,93,-5.1067,-38.3725,74.32,2.39
434,Asfi,51,MA,2022-03-25 02:54:37,73,32.2994,-9.2372,56.32,3.47
435,Katherine,91,AU,2022-03-25 02:54:37,43,-14.4667,132.2667,89.92,3.44
436,Olinda,40,BR,2022-03-25 02:54:38,89,-8.0089,-34.8553,78.53,5.75
437,Kondopoga,58,RU,2022-03-25 02:54:38,92,62.2057,34.2614,20.88,5.23
438,Cochrane,0,CA,2022-03-25 02:54:38,45,51.1834,-114.4687,34.84,9.22
439,Kyra,99,RU,2022-03-25 02:54:39,69,49.5776,111.9753,25.74,2.21
440,Tiksi,94,RU,2022-03-25 02:54:39,84,71.6872,128.8694,1.45,1.52
441,Sungaipenuh,100,ID,2022-03-25 02:54:40,36,-2.0833,101.3833,81.0,1.45
442,Quang Ngai,5,VN,2022-03-25 02:49:54,67,15.1167,108.8,86.92,6.71
443,Kuandian,100,CN,2022-03-25 02:54:40,60,40.7286,124.7847,50.86,6.73
444,Mvuma,4,ZW,2022-03-25 02:54:41,81,-19.2792,30.5283,59.04,2.98
445,Caledon,100,ZA,2022-03-25 02:54:41,79,-34.23,19.4265,56.07,11.25
446,Pierre,1,US,2022-03-25 02:53:09,45,44.3683,-100.351,52.86,10.0
447,Airai,50,TL,2022-03-25 02:54:42,63,-8.9266,125.4092,73.58,1.77
448,Baraboo,100,US,2022-03-25 02:54:42,92,43.4711,-89.7443,37.96,4.61
449,Abeche,1,TD,2022-03-25 02:54:43,15,13.8292,20.8324,73.36,17.56
450,Port Hedland,12,AU,2022-03-25 02:51:04,18,-20.3167,118.5667,98.65,18.41
451,Kieta,73,PG,2022-03-25 02:54:43,72,-6.2167,155.6333,84.42,3.49
452,Berkakit,99,RU,2022-03-25 02:54:44,88,56.5807,124.7681,23.45,3.74
453,Marawi,57,PH,2022-03-25 02:55:44,50,7.9986,124.2928,83.03,3.22
454,Zhezkazgan,0,KZ,2022-03-25 02:55:45,93,47.8043,67.7144,24.78,4.47
455,Orel-Izumrud,100,RU,2022-03-25 02:55:45,93,43.4583,39.9244,39.22,2.24
456,Pacific Grove,34,US,2022-03-25 02:55:46,91,36.6177,-121.9166,57.22,5.99
457,Imbituba,100,BR,2022-03-25 02:55:46,92,-28.24,-48.6703,72.82,4.0
458,Puerto Escondido,100,MX,2022-03-25 02:55:47,82,15.85,-97.0667,79.74,5.03
459,Santa Maria,75,BR,2022-03-25 02:52:06,78,-29.6842,-53.8069,70.9,10.36
460,College,0,US,2022-03-25 02:55:47,47,64.8569,-147.8028,31.08,3.44
461,Pasinler,42,TR,2022-03-25 02:55:48,95,39.9803,41.6764,4.19,2.46
462,Bang Saphan,30,TH,2022-03-25 02:55:48,57,11.2126,99.5117,88.65,1.81
463,Gurjaani,52,GE,2022-03-25 02:55:48,81,41.7429,45.8011,29.7,4.54
464,Shakhtinsk,100,KZ,2022-03-25 02:55:49,93,49.71,72.5872,21.27,12.73
465,Alexandria,40,EG,2022-03-25 02:55:35,71,31.2156,29.9553,54.14,11.5
466,Ostrovnoy,100,RU,2022-03-25 02:55:50,72,68.0531,39.5131,18.19,29.95
467,Rubbestadneset,91,NO,2022-03-25 02:55:50,93,59.8147,5.2681,45.48,7.0
468,Yarmouth,100,US,2022-03-25 02:55:50,97,41.7057,-70.2286,50.11,3.44
469,Sokoto,9,NG,2022-03-25 02:55:51,16,13.0609,5.239,77.52,11.79
470,Paita,93,PE,2022-03-25 02:55:52,72,-5.0892,-81.1144,73.11,12.75
471,Kendari,68,ID,2022-03-25 02:55:52,59,-3.945,122.4989,88.57,1.63
472,Ucluelet,100,CA,2022-03-25 02:55:53,87,48.9329,-125.5528,48.09,5.17
473,Cap-Aux-Meules,75,CA,2022-03-25 02:55:53,86,47.3821,-61.8597,28.45,9.22
474,Axim,84,GH,2022-03-25 02:55:54,86,4.8699,-2.2405,79.2,4.16
475,Zhaozhou,37,CN,2022-03-25 02:55:54,48,45.6833,125.3167,43.02,18.21
476,Kolvereid,100,NO,2022-03-25 02:55:54,95,64.8655,11.6047,43.5,28.01
477,Novoagansk,100,RU,2022-03-25 02:55:55,92,61.9449,76.6625,17.46,12.39
478,Aloleng,19,PH,2022-03-25 02:55:56,63,16.1307,119.7824,86.52,7.94
479,Krasnogvardeyskiy,100,RU,2022-03-25 02:55:56,80,57.3793,62.3195,32.47,13.89
480,A Coruna,0,ES,2022-03-25 02:52:23,79,43.3713,-8.396,49.89,2.3
481,Melbu,20,NO,2022-03-25 02:55:57,74,68.5044,14.8297,28.22,6.91
482,Khartoum,49,SD,2022-03-25 02:51:51,16,15.5518,32.5324,69.03,1.99
483,Vuktyl,97,RU,2022-03-25 02:55:57,90,63.8567,57.3094,12.81,11.88
484,Krasnyy Chikoy,100,RU,2022-03-25 02:55:58,88,50.3643,108.7512,24.84,2.84
485,Tumut,1,AU,2022-03-25 02:55:58,27,-35.3,148.2167,82.72,6.02
486,Katangli,14,RU,2022-03-25 02:55:59,93,51.7102,143.2326,32.41,4.07
487,Korla,81,CN,2022-03-25 02:55:59,39,41.7597,86.1469,42.19,4.05
488,Skelleftea,100,SE,2022-03-25 02:56:00,70,64.7507,20.9528,30.99,3.44
489,Naryan-Mar,97,RU,2022-03-25 02:56:00,90,67.6713,53.087,16.97,16.49
490,Sao Miguel Do Araguaia,6,BR,2022-03-25 02:56:01,89,-13.275,-50.1628,72.97,2.8
491,Verkhoyansk,69,RU,2022-03-25 02:56:01,77,67.5447,133.385,8.01,2.35
492,Parambu,68,BR,2022-03-25 02:56:01,94,-6.2111,-40.6944,69.51,0.56
493,Kudat,20,MY,2022-03-25 02:56:02,79,6.8837,116.8477,86.29,5.99
494,Winslow,0,US,2022-03-25 02:56:02,17,35.0242,-110.6974,59.97,1.16
495,Hovd,2,MN,2022-03-25 02:57:03,24,48.0056,91.6419,28.51,8.61
496,Auki,43,SB,2022-03-25 02:57:03,79,-8.7676,160.7034,82.33,3.58
497,Vikhorevka,100,RU,2022-03-25 02:57:04,71,56.1201,101.1636,24.39,2.8
498,Doha,0,QA,2022-03-25 02:52:48,42,25.2867,51.5333,75.18,6.91
499,Gunjur,9,GM,2022-03-25 02:57:05,77,13.2019,-16.7339,67.46,15.52
500,Tsaratanana,97,MG,2022-03-25 02:57:05,91,-16.7833,47.65,72.9,4.18
501,Asilah,87,MA,2022-03-25 02:57:06,84,35.465,-6.0348,51.76,7.58
502,Namatanai,21,PG,2022-03-25 02:57:06,61,-3.6667,152.4333,86.5,3.31
503,Samfya,100,ZM,2022-03-25 02:57:07,95,-11.3649,29.5565,65.73,3.49
504,Komsomolskiy,75,UZ,2022-03-25 02:57:07,81,40.4272,71.7189,39.92,4.61
505,Cayenne,100,GF,2022-03-25 02:57:07,1,4.9333,-52.3333,81.09,9.22
506,Deputatskiy,36,RU,2022-03-25 02:57:08,82,69.3,139.9,4.41,0.4
507,Bandar,5,ID,2022-03-25 02:57:08,60,2.05,99.75,87.39,2.26
508,Nurota,72,UZ,2022-03-25 02:57:09,74,40.5614,65.6886,41.7,7.56
509,Farah,0,AF,2022-03-25 02:57:09,22,32.5,62.5,64.98,1.7
510,Hokitika,0,NZ,2022-03-25 02:57:10,60,-42.7167,170.9667,68.27,11.03
511,Bonthe,9,SL,2022-03-25 02:57:10,91,7.5264,-12.505,76.5,4.36
512,Oksfjord,100,NO,2022-03-25 02:57:10,92,70.2396,22.3479,24.87,6.53
513,Sechura,77,PE,2022-03-25 02:57:11,72,-5.5569,-80.8222,72.07,11.88
514,Cortes,100,ES,2022-03-25 02:57:11,89,41.9395,-1.4396,49.28,2.57
515,Tottori,0,JP,2022-03-25 02:53:30,59,35.5,134.2333,60.87,9.22
516,Tra Vinh,1,VN,2022-03-25 02:57:12,50,9.9347,106.3453,91.69,10.22
517,Hasaki,14,JP,2022-03-25 02:57:12,42,35.7333,140.8333,63.28,6.96
518,Houma,0,US,2022-03-25 02:57:13,77,29.5958,-90.7195,61.0,8.05
519,Dongsheng,100,CN,2022-03-25 02:57:13,20,39.8161,109.9776,40.14,12.06
520,Brae,100,GB,2022-03-25 02:57:14,92,60.3964,-1.353,48.13,18.16
521,Galveston,0,US,2022-03-25 02:57:14,61,29.3669,-94.9669,62.94,2.08
522,Andilamena,94,MG,2022-03-25 02:57:15,98,-17.0167,48.5833,64.8,2.37
523,Ust-Tsilma,21,RU,2022-03-25 02:57:15,86,65.441,52.1498,13.6,10.38
524,Teya,100,RU,2022-03-25 02:57:15,90,60.3778,92.6267,22.48,1.05
525,Weihe,100,CN,2022-03-25 02:57:16,44,32.9952,105.3247,52.7,11.95
526,Qianan,58,CN,2022-03-25 02:57:16,38,44.9932,124.0581,45.46,18.86
527,Cacu,86,BR,2022-03-25 02:57:17,81,-18.5567,-51.1308,73.31,3.89
528,Suntar,100,RU,2022-03-25 02:57:17,89,62.1444,117.6319,23.9,2.39
529,Zhicheng,100,CN,2022-03-25 02:57:18,95,30.2956,111.5047,54.12,1.48
530,Fort Myers Beach,100,US,2022-03-25 02:57:18,81,26.452,-81.9481,74.05,10.36
531,Hervey Bay,11,AU,2022-03-25 02:57:19,55,-25.2986,152.8535,78.22,4.99
532,Fort Saint James,100,CA,2022-03-25 02:57:19,67,54.4333,-124.25,33.48,4.5
533,Barsovo,100,RU,2022-03-25 02:57:19,95,61.1667,73.1667,19.53,18.28
534,Hatillo,0,PR,2022-03-25 02:57:20,87,18.4863,-66.8254,75.02,3.0
535,Anadyr,40,RU,2022-03-25 02:57:20,84,64.75,177.4833,9.1,0.0
536,Tazovskiy,100,RU,2022-03-25 02:57:21,96,67.4667,78.7,4.8,9.19
537,Sabang,53,ID,2022-03-25 02:57:21,68,5.8933,95.3214,82.67,1.74
538,Meridian,0,US,2022-03-25 02:52:25,41,43.6121,-116.3915,61.92,5.75
539,Amuntai,73,ID,2022-03-25 02:57:22,59,-2.4177,115.2494,90.16,0.65
540,Fiche,6,ET,2022-03-25 02:58:22,67,9.8,38.7333,51.66,1.88
541,Bikaner,0,IN,2022-03-25 02:58:23,12,28.0167,73.3,83.7,3.11
542,Brigantine,100,US,2022-03-25 02:58:23,100,39.4101,-74.3646,51.04,8.05
543,Honiara,82,SB,2022-03-25 02:58:23,80,-9.4333,159.95,82.94,3.51
544,Guanica,0,PR,2022-03-25 02:58:24,78,17.9716,-66.908,76.05,8.97
545,Fairbanks,87,US,2022-03-25 02:58:24,46,64.8378,-147.7164,31.08,7.0
546,Comodoro Rivadavia,0,AR,2022-03-25 02:57:13,47,-45.8667,-67.5,57.06,5.75
547,Vangaindrano,4,MG,2022-03-25 02:58:25,92,-23.35,47.6,72.41,5.1
548,Juneau,100,US,2022-03-25 02:58:25,92,58.3019,-134.4197,40.84,3.87
549,Harper,19,LR,2022-03-25 02:58:26,88,4.375,-7.7169,79.16,3.69
550,Adwa,3,ET,2022-03-25 02:58:26,52,14.1646,38.8955,62.42,2.17
551,Yaguajay,7,CU,2022-03-25 02:58:27,80,22.3272,-79.2378,76.57,7.14
552,Kushiro,75,JP,2022-03-25 02:58:27,56,42.975,144.3747,41.95,10.36
553,Talnakh,100,RU,2022-03-25 02:58:27,92,69.4865,88.3972,11.21,11.07
554,Fort-Shevchenko,100,KZ,2022-03-25 02:58:28,94,44.5086,50.263,36.79,14.03
555,Iquique,44,CL,2022-03-25 02:57:59,78,-20.2208,-70.1431,64.44,0.87
